1	0.000837648772923	7.01725639343e-11	1
2	0.000837397453159	7.01515100597e-11	0.999162351227
3	0.000837313679904	7.01444921016e-11	0.998324953774
4	0.00083722990665	7.01374741434e-11	0.997487640094
5	0.000837062360141	7.0123438227e-11	0.996650410187
6	0.000836894813631	7.01094023106e-11	0.995813347827
7	0.00083614085434	7.00462406869e-11	0.994976453014
8	0.000836057081085	7.00392227287e-11	0.994140312159
9	0.000835303121794	6.9976061105e-11	0.993304255078
10	0.000835135575284	6.99620251886e-11	0.992468951956
11	0.00083505180203	6.99550072304e-11	0.991633816381
12	0.000834968028775	6.99479892723e-11	0.990798764579
13	0.00083161709859	6.96672709447e-11	0.98996379655
14	0.000831533325336	6.96602529865e-11	0.989132179452
15	0.000830025406753	6.95339297391e-11	0.988300646126
16	0.00082834994166	6.93935705753e-11	0.98747062072
17	0.000827009569586	6.92812832443e-11	0.986642270778
18	0.000826758249823	6.92602293697e-11	0.985815261208
19	0.000826674476568	6.92532114115e-11	0.984988502959
20	0.00082508278473	6.91198702059e-11	0.984161828482
21	0.000824496371948	6.90707444986e-11	0.983336745697
22	0.000822988453365	6.89444212512e-11	0.982512249325
23	0.000822569587092	6.89093314602e-11	0.981689260872
24	0.000821396761527	6.88110800456e-11	0.980866691285
25	0.000821229215018	6.87970441292e-11	0.980045294523
26	0.000821061668509	6.87830082128e-11	0.979224065308
27	0.000820475255726	6.87338825055e-11	0.97840300364
28	0.000820140162708	6.87058106728e-11	0.977582528384
29	0.000820056389453	6.86987927146e-11	0.976762388221
30	0.000819469976671	6.86496670072e-11	0.975942331832
31	0.000819051110398	6.86145772163e-11	0.975122861855
32	0.000818967337143	6.86075592581e-11	0.974303810745
33	0.000818883563888	6.86005412999e-11	0.973484843408
34	0.000817710738324	6.85022898853e-11	0.972665959844
35	0.000814443581394	6.82285895159e-11	0.971848249105
36	0.000811846610501	6.8011032812e-11	0.971033805524
37	0.000811260197718	6.79619071047e-11	0.970221958914
38	0.000811008877954	6.79408532301e-11	0.969410698716
39	0.0008109251047	6.79338352719e-11	0.968599689838
40	0.000810757558191	6.79197993556e-11	0.967788764733
41	0.000810673784936	6.79127813974e-11	0.966978007175
42	0.000810087372154	6.78636556901e-11	0.96616733339
43	0.000810003598899	6.78566377319e-11	0.965357246018
44	0.000809919825644	6.78496197737e-11	0.964547242419
45	0.000807909267534	6.76811887771e-11	0.963737322593
46	0.000807825494279	6.76741708189e-11	0.962929413326
47	0.00080749040126	6.76460989862e-11	0.962121587832
48	0.000807071534987	6.76110091952e-11	0.96131409743
49	0.000802631552493	6.72390574112e-11	0.960507025895
50	0.000802547779238	6.7232039453e-11	0.959704394343
51	0.000801291180419	6.71267700802e-11	0.958901846564
52	0.000801207407164	6.7119752122e-11	0.958100555383
53	0.00080112363391	6.71127341638e-11	0.957299347976
54	0.000800872314146	6.70916802892e-11	0.956498224342
55	0.000800537221127	6.70636084565e-11	0.955697352028
56	0.000800118354854	6.70285186655e-11	0.954896814807
57	0.000799783261836	6.70004468328e-11	0.954096696452
58	0.000799699488581	6.69934288746e-11	0.95329691319
59	0.000799615715326	6.69864109164e-11	0.952497213702
60	0.000798945529289	6.69302672509e-11	0.951697597986
61	0.000798861756035	6.69232492927e-11	0.950898652457
62	0.000798694209526	6.69092133763e-11	0.950099790701
63	0.000797772703725	6.68320158362e-11	0.949301096491
64	0.000797018744433	6.67688542125e-11	0.948503323788
65	0.000796934971179	6.67618362543e-11	0.947706305043
66	0.000796851197924	6.67548182961e-11	0.946909370072
67	0.000796683651415	6.67407823798e-11	0.946112518874
68	0.000796432331651	6.67197285052e-11	0.945315835223
69	0.000794673093304	6.65723513832e-11	0.944519402891
70	0.000792578761939	6.63969024285e-11	0.943724729798
71	0.000792076122411	6.63547946794e-11	0.942932151036
72	0.000791992349156	6.63477767212e-11	0.942140074913
73	0.000791908575902	6.6340758763e-11	0.941348082564
74	0.00079115461661	6.62775971393e-11	0.940556173988
75	0.000791070843355	6.62705791811e-11	0.939765019372
76	0.000790987070101	6.62635612229e-11	0.938973948528
77	0.000790903296846	6.62565432647e-11	0.938182961458
78	0.000790651977082	6.62354893901e-11	0.937392058161
79	0.000790568203828	6.6228471432e-11	0.936601406184
80	0.000790400657318	6.62144355156e-11	0.935810837981
81	0.000790316884064	6.62074175574e-11	0.935020437323
82	0.000790233110809	6.62003995992e-11	0.934230120439
83	0.000789814244536	6.61653098083e-11	0.933439887328
84	0.000789562924772	6.61442559337e-11	0.932650073084
85	0.000789144058499	6.61091661427e-11	0.931860510159
86	0.000788808965481	6.608109431e-11	0.931071366101
87	0.000788641418971	6.60670583936e-11	0.930282557135
88	0.000787971232935	6.60109147281e-11	0.929493915716
89	0.000786379541097	6.58775735225e-11	0.928705944483
90	0.000786295767842	6.58705555643e-11	0.927919564942
91	0.000785122942278	6.57723041497e-11	0.927133269174
92	0.000785039169023	6.57652861915e-11	0.926348146232
93	0.000784704076004	6.57372143587e-11	0.925563107063
94	0.00078462030275	6.57301964005e-11	0.924778402987
95	0.000784536529495	6.57231784423e-11	0.923993782684
96	0.000784452756241	6.57161604841e-11	0.923209246155
97	0.000784285209731	6.57021245678e-11	0.922424793398
98	0.000784201436477	6.56951066096e-11	0.921640508189
99	0.000784117663222	6.56880886514e-11	0.920856306752
100	0.000784033889968	6.56810706932e-11	0.920072189089
101	0.000783950116713	6.5674052735e-11	0.919288155199
102	0.000783866343458	6.56670347768e-11	0.918504205082
103	0.000783782570204	6.56600168186e-11	0.917720338739
104	0.000783279930676	6.56179090695e-11	0.916936556169
105	0.000783196157421	6.56108911113e-11	0.916153276238
106	0.000783112384167	6.56038731531e-11	0.915370080081
107	0.000782525971384	6.55547474458e-11	0.914586967696
108	0.000782358424875	6.55407115294e-11	0.913804441725
109	0.000782190878366	6.5526675613e-11	0.9130220833
110	0.000782107105111	6.55196576548e-11	0.912239892422
111	0.000782023331857	6.55126396967e-11	0.911457785317
112	0.000781772012093	6.54915858221e-11	0.910675761985
113	0.000781688238838	6.54845678639e-11	0.909893989973
114	0.000781604465584	6.54775499057e-11	0.909112301734
115	0.000781269372565	6.54494780729e-11	0.908330697268
116	0.000781185599311	6.54424601148e-11	0.907549427896
117	0.00078026409351	6.53652625747e-11	0.906768242296
118	0.000780180320255	6.53582446165e-11	0.905987978203
119	0.000780096547	6.53512266583e-11	0.905207797883
120	0.000778756174927	6.52389393273e-11	0.904427701336
121	0.000778672401672	6.52319213691e-11	0.903648945161
122	0.000778588628417	6.52249034109e-11	0.902870272759
123	0.00077699693658	6.50915622053e-11	0.902091684131
124	0.000776578070307	6.50564724143e-11	0.901314687194
125	0.000776242977288	6.50284005816e-11	0.900538109124
126	0.000775991657524	6.5007346707e-11	0.899761866146
127	0.000775572791251	6.49722569161e-11	0.898985874489
128	0.000775489017997	6.49652389579e-11	0.898210301698
129	0.000775321471487	6.49512030415e-11	0.89743481268
130	0.000772389407576	6.47055745049e-11	0.896659491208
131	0.000772305634321	6.46985565467e-11	0.895887101801
132	0.000772221861066	6.46915385885e-11	0.895114796166
133	0.000772138087812	6.46845206303e-11	0.894342574305
134	0.000770965262247	6.45862692157e-11	0.893570436217
135	0.000770630169229	6.45581973829e-11	0.892799470955
136	0.000769038477391	6.44248561773e-11	0.892028840786
137	0.000768954704136	6.44178382191e-11	0.891259802309
138	0.000768870930882	6.44108202609e-11	0.890490847604
139	0.000768033198336	6.4340640679e-11	0.889721976674
